tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
400,333,80,253,78,3.2435897435897436,219,34,65.76576576576576,10.21021021021021,72.37237237237237,702.1922972972976,0.3989747780843609,3.4804680110064323,4.215390829485487,0.7349228184790542,2.514675369063307,3.6650337185644615,3.747659950536005,3.348685172451644,1,500,250,100,0.005,,,0.05,
450,540,117,423,130,3.253846153846154,381,42,70.55555555555556,7.777777777777778,76.29629629629629,601.9473611111113,0.3076226298311764,3.482244701678988,4.310307413361515,0.8280627116825269,3.2043286609163215,3.820076981336348,3.9645526202870047,3.6569299904558283,1,500,250,100,0.005,,,0.05,
0,100,58,42,14,3.0,36,6,36.0,6.0,64.0,2.4970000000000003,2.9723316912972093,3.0888888888888895,4.662222222222223,1.5733333333333335,0.8828571428571428,1.5900000000000005,4.220952380952381,1.2486206896551721,2,500,250,100,0.005,,,0.05,
50,67,19,48,12,4.0,38,10,56.71641791044776,14.925373134328359,68.65671641791045,186.73925373134318,0.9960719814241443,2.891300309597519,4.620417956656342,1.7291176470588234,3.6150000000000015,2.5907130124777193,4.018063725490193,3.0219917440660486,2,500,250,100,0.005,,,0.05,
100,83,25,58,12,4.833333333333333,38,20,45.78313253012048,24.096385542168676,57.83132530120482,285.30734939759014,0.9557428661324492,3.6054360165118617,4.506636268890041,0.9012002523781794,3.3009108910891123,1.6454587458745884,3.2633824700928473,2.307639603960398,2,500,250,100,0.005,,,0.05,
150,130,29,101,19,5.315789473684211,67,34,51.53846153846154,26.153846153846153,61.53846153846154,336.3703076923077,0.43198497055742946,4.530487273917502,4.9250647425126,0.3945774685950974,3.5854271673009537,2.4662774315024043,3.399950214659184,2.9679652441017543,2,500,250,100,0.005,,,0.05,
200,133,31,102,20,5.1,67,35,50.37593984962406,26.31578947368421,60.150375939849624,480.6119978517728,0.6410701784672952,4.539155920329904,4.8945386089017715,0.3553826885718676,3.5059997529909137,2.1108536661274075,3.3369851068277856,2.6959149283604904,2,500,250,100,0.005,,,0.05,
250,197,37,160,35,4.571428571428571,122,38,61.92893401015228,19.289340101522843,70.05076142131979,467.0389122552582,1.3984502816841071,4.306980604358877,4.717252181101864,0.4102715767429878,2.3974707203858268,2.218502223403818,3.6943442875666315,2.2958940058825243,2,500,250,100,0.005,,,0.05,
300,199,40,159,35,4.542857142857143,121,38,60.80402010050251,19.09547738693467,68.84422110552764,610.7441493180196,1.7820391578110024,4.275472263234929,4.68608537076644,0.41061310753151165,1.9957026742225747,1.8065902701932046,3.664274389615955,1.8822352318049524,2,500,250,100,0.005,,,0.05,
350,317,49,268,60,4.466666666666667,221,46,69.71608832807571,14.511041009463723,75.70977917981072,541.9306173952237,2.0011918704846954,3.9552628812706496,4.698002018537324,0.7427391372666747,1.514895964337989,2.332351736017713,4.016570960340883,2.0153790898561876,2,500,250,100,0.005,,,0.05,
400,333,56,277,61,4.540983606557377,221,55,66.36636636636636,16.516516516516518,72.97297297297297,679.9197940797949,1.9434101478051677,3.86713434220609,4.625306004524401,0.7581716623183113,1.5892591836063834,2.119632014556667,3.8546814073456517,1.911271259540484,2,500,250,100,0.005,,,0.05,
450,529,58,471,105,4.485714285714286,396,73,74.85822306238185,13.799621928166351,79.20604914933837,600.6556548744265,1.9830124068803636,3.852286757444495,4.764317090112055,0.9120303326675597,1.7377502278367962,2.473430164762289,4.164707424241164,2.1816950173608003,2,500,250,100,0.005,,,0.05,
0,100,51,49,16,3.0625,43,6,43.0,6.0,68.0,2.238,2.186794717887155,1.0786821705426362,3.485348837209303,2.4066666666666667,1.07,1.259230769230769,3.353265306122449,1.1664705882352944,0,500,250,100,0.005,,,0.25,
50,81,28,53,16,3.3125,45,8,55.55555555555556,9.876543209876543,67.90123456790124,152.6572839506172,1.5939485228053472,1.305140250544658,3.8194662309368153,2.514325980392157,2.3762745098039217,1.8353159041394338,3.622463928967812,2.028515406162465,0,500,250,100,0.005,,,0.25,
100,118,41,77,22,3.5,61,16,51.69491525423729,13.559322033898304,63.559322033898304,194.05144067796593,0.9811743579124659,2.2796454087437548,3.3905394532427438,1.110894044498989,2.262984441301275,1.765955262192887,2.91684690077651,1.935672542864044,0,500,250,100,0.005,,,0.25,
150,141,41,100,28,3.5714285714285716,75,25,53.191489361702125,17.73049645390071,63.12056737588652,291.10886524822695,0.9422944972770222,3.299157956824674,3.864059550089349,0.5649015932646753,2.30788079470199,1.9876172956305433,3.039270060883181,2.0969755636061587,0,500,250,100,0.005,,,0.25,
200,158,51,107,31,3.4516129032258065,79,28,50.0,17.72151898734177,60.75949367088607,364.67468354430395,0.6534427828889999,3.047645017739991,3.4956892644274156,0.44804424668742476,2.1909785848830134,1.9716085537438754,2.6981746803459217,2.0447318974569217,0,500,250,100,0.005,,,0.25,
250,237,64,173,50,3.46,132,41,55.69620253164557,17.29957805907173,64.55696202531645,377.99219409282733,0.31031762449283606,3.1912554633390022,3.7570415048087225,0.5657860414697202,2.494556154220749,2.7860666700863006,3.000732406560752,2.690414782067916,0,500,250,100,0.005,,,0.25,
300,255,75,180,50,3.6,134,46,52.549019607843135,18.03921568627451,61.96078431372549,481.4595686274514,0.290991785616701,3.0316870683178436,3.638383723235543,0.6066966549176998,2.6705756018784412,2.5265342235340893,2.863619250220983,2.572627464604282,0,500,250,100,0.005,,,0.25,
350,400,108,292,85,3.4352941176470586,224,68,56.0,17.0,65.25,441.91575000000057,-0.07458204662468315,3.2011490956301727,3.752176778369333,0.5510276827391603,2.688723143956836,3.285860626056031,3.0067037013047724,3.0812857479294555,0,500,250,100,0.005,,,0.25,
400,424,118,306,88,3.477272727272727,227,79,53.5377358490566,18.632075471698112,62.735849056603776,553.5159905660382,-0.1384870621486849,3.2062272538626844,3.6597584227263718,0.45353116886368744,2.6579877653037807,3.124769236213506,2.83200694215398,2.970494004302665,0,500,250,100,0.005,,,0.25,
450,661,158,503,146,3.4452054794520546,378,124,57.18608169440242,18.759455370650528,64.59909228441755,482.07984114977336,0.20287632708342906,3.558701873367589,3.968585103390517,0.4098832300229281,2.4387604527816857,3.088019309569636,3.0895432063833836,2.8866668792999546,0,500,250,100,0.005,,,0.25,
0,100,50,50,18,2.7777777777777777,44,6,44.0,6.0,62.0,2.049,1.2780000000000007,1.8111742424242423,2.905340909090909,1.0941666666666667,0.6011111111111113,1.8650000000000002,2.6880000000000006,1.41,1,500,250,100,0.005,,,0.25,
50,69,26,43,14,3.0714285714285716,37,6,53.6231884057971,8.695652173913043,62.31884057971015,142.8624637681159,0.7446455505279008,2.156646352234585,3.41641759406465,1.2597712418300653,1.9834640522875826,2.487058823529412,3.1154901960784294,2.3708446455505285,1,500,250,100,0.005,,,0.25,
100,96,35,61,19,3.210526315789474,51,10,53.125,10.416666666666666,59.375,191.93979166666654,0.9462960967539056,2.4579245361510904,3.237127048839334,0.7792025126882436,1.8843894389438969,1.8886172755206574,2.8341886002899757,1.88789250353607,1,500,250,100,0.005,,,0.25,
150,121,44,77,24,3.2083333333333335,63,14,52.06611570247934,11.570247933884298,61.15702479338843,283.6163636363636,0.6080287091747278,3.152757293977522,3.5878809010887163,0.4351236071111943,1.989680732672908,2.5456045464543453,3.0146523021837135,2.4066235930089857,1,500,250,100,0.005,,,0.25,
200,138,53,85,24,3.5416666666666665,65,20,47.10144927536232,14.492753623188406,55.072463768115945,365.4430434782611,0.42434445011366817,3.230901839752662,3.4574276388612963,0.2265257991086343,1.9381532587859858,2.3605351591611625,2.697215441272435,2.272870991158767,1,500,250,100,0.005,,,0.25,
250,194,63,131,39,3.358974358974359,108,23,55.670103092783506,11.855670103092784,64.94845360824742,407.17494845360847,1.0102562566786046,3.5271751432888303,4.1046465643325325,0.5774714210437024,2.0633874994726353,2.6398063957058304,3.485371539174952,2.4751152824963474,1,500,250,100,0.005,,,0.25,
