cell_id,genome,op,is_cooperator,is_defector,has_adhesion,cluster_id,type,fitness,age,x,y,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
1,11110000,NAND,1,0,1,1,cooperator,81.0,500,230.741,142.775,0,500,250,100,0.05,,,,
2,00110000,AND,1,0,1,1,cooperator,81.0,500,230.477,123.918,0,500,250,100,0.05,,,,
3,01110000,OR,1,0,1,1,cooperator,81.0,500,248.174,141.513,0,500,250,100,0.05,,,,
7,10110000,XOR,1,0,1,3,cooperator,77.55,500,249.244,230.443,0,500,250,100,0.05,,,,
8,11110000,NAND,1,0,1,3,cooperator,77.55,500,241.012,241.335,0,500,250,100,0.05,,,,
9,10110000,XOR,1,0,1,4,cooperator,83.475,500,234.063,249.949,0,500,250,100,0.05,,,,
11,10110000,XOR,1,0,1,5,cooperator,92.8933,500,31.441,94.617,0,500,250,100,0.05,,,,
12,01110000,OR,1,0,1,5,cooperator,92.8933,500,9.555,77.882,0,500,250,100,0.05,,,,
13,00110000,AND,1,0,1,5,cooperator,92.8933,500,18.097,72.285,0,500,250,100,0.05,,,,
14,11110000,NAND,1,0,1,5,cooperator,92.8933,500,33.242,74.881,0,500,250,100,0.05,,,,
16,01110000,OR,1,0,1,6,cooperator,83.65,500,154.332,23.777,0,500,250,100,0.05,,,,
17,00110000,AND,1,0,1,7,cooperator,130.345,500,104.211,167.782,0,500,250,100,0.05,,,,
18,11110000,NAND,1,0,1,7,cooperator,130.345,500,100.091,198.302,0,500,250,100,0.05,,,,
19,01110000,OR,1,0,1,7,cooperator,130.345,500,98.475,169.484,0,500,250,100,0.05,,,,
20,10110000,XOR,1,0,1,7,cooperator,130.345,500,91.452,150.579,0,500,250,100,0.05,,,,
22,10110000,XOR,1,0,1,8,cooperator,51.325,500,88.655,2.096,0,500,250,100,0.05,,,,
24,01110000,OR,1,0,1,9,cooperator,187.5,500,28.497,233.891,0,500,250,100,0.05,,,,
25,00110000,AND,1,0,1,9,cooperator,187.5,500,49.598,249.666,0,500,250,100,0.05,,,,
26,10110000,XOR,1,0,1,9,cooperator,187.5,500,32.926,226.765,0,500,250,100,0.05,,,,
27,11110000,NAND,1,0,1,9,cooperator,187.5,500,10.106,224.343,0,500,250,100,0.05,,,,
28,11110000,NAND,1,0,1,10,cooperator,187.5,500,85.175,36.5,0,500,250,100,0.05,,,,
29,00110000,AND,1,0,1,10,cooperator,187.5,500,72.841,43.988,0,500,250,100,0.05,,,,
30,01110000,OR,1,0,1,10,cooperator,187.5,500,105.169,55.595,0,500,250,100,0.05,,,,
31,10110000,XOR,1,0,1,10,cooperator,187.5,500,93.237,58.792,0,500,250,100,0.05,,,,
32,01110000,OR,1,0,1,11,cooperator,187.5,500,9.059,135.346,0,500,250,100,0.05,,,,
33,10110000,XOR,1,0,1,11,cooperator,187.5,500,0.739,181.211,0,500,250,100,0.05,,,,
34,11110000,NAND,1,0,1,11,cooperator,187.5,500,0.116,168.197,0,500,250,100,0.05,,,,
35,00110000,AND,1,0,1,11,cooperator,187.5,500,0.673,105.038,0,500,250,100,0.05,,,,
39,10010000,XOR,1,0,1,137,cooperator,87.5,500,1.494,0.864,0,500,250,100,0.05,,,,
40,01101101,OR,0,1,1,17,defector,87.5,500,85.395,54.517,0,500,250,100,0.05,,,,
41,01110101,OR,1,0,1,97,cooperator,87.5,500,119.498,247.656,0,500,250,100,0.05,,,,
42,10000010,XOR,0,0,0,-1,lone,100.0,500,29.777,1.76,0,500,250,100,0.05,,,,
45,01011011,OR,1,0,1,122,cooperator,75.25,500,82.198,19.211,0,500,250,100,0.05,,,,
46,00010111,AND,1,0,1,141,cooperator,40.3,500,19.891,20.343,0,500,250,100,0.05,,,,
47,01000111,OR,0,0,0,-1,lone,100.0,500,219.872,8.947,0,500,250,100,0.05,,,,
48,00111101,AND,1,0,1,92,cooperator,11.575,500,230.468,152.727,0,500,250,100,0.05,,,,
49,00111011,AND,1,0,1,122,cooperator,75.25,500,64.731,14.723,0,500,250,100,0.05,,,,
50,01000111,OR,0,0,0,-1,lone,100.0,500,249.883,144.626,0,500,250,100,0.05,,,,
51,11101011,NAND,0,1,1,56,defector,59.5,500,36.264,1.896,0,500,250,100,0.05,,,,
52,10111110,XOR,1,0,1,16,cooperator,77.175,500,89.744,238.433,0,500,250,100,0.05,,,,
55,10111001,XOR,1,0,1,14,cooperator,68.2,500,55.074,25.685,0,500,250,100,0.05,,,,
57,01110111,OR,1,0,1,16,cooperator,77.175,500,106.106,226.249,0,500,250,100,0.05,,,,
60,11011011,NAND,1,0,1,137,cooperator,87.5,500,8.502,1.06,0,500,250,100,0.05,,,,
62,01101100,OR,0,1,1,17,defector,87.5,500,73.313,35.794,0,500,250,100,0.05,,,,
65,00000110,AND,0,0,0,-1,lone,100.0,500,219.211,17.793,0,500,250,100,0.05,,,,
66,11011110,NAND,1,0,1,13,cooperator,94.75,500,178.524,159.671,0,500,250,100,0.05,,,,
67,00101000,AND,0,1,1,45,defector,59.5,500,1.026,213.242,0,500,250,100,0.05,,,,
68,00101101,AND,0,1,1,15,defector,87.5,500,69.402,14.461,0,500,250,100,0.05,,,,
69,00100110,AND,0,1,1,49,defector,59.5,500,248.255,19.62,0,500,250,100,0.05,,,,
70,11010101,NAND,1,0,1,23,cooperator,52.575,500,130.195,1.586,0,500,250,100,0.05,,,,
71,01010011,OR,1,0,1,7,cooperator,129.745,500,112.258,164.465,0,500,250,100,0.05,,,,
74,10011111,XOR,1,0,1,24,cooperator,89.1,500,229.412,51.775,0,500,250,100,0.05,,,,
76,10101011,XOR,0,1,1,131,defector,31.5,500,15.243,2.046,0,500,250,100,0.05,,,,
77,00000000,AND,0,0,0,-1,lone,100.0,500,199.87,16.576,0,500,250,100,0.05,,,,
79,10011011,XOR,1,0,1,137,cooperator,87.5,500,10.258,14.606,0,500,250,100,0.05,,,,
81,00011100,AND,1,0,1,15,cooperator,87.7,500,77.485,37.436,0,500,250,100,0.05,,,,
82,00100100,AND,0,1,1,91,defector,59.5,500,10.418,55.293,0,500,250,100,0.05,,,,
83,11001010,NAND,0,0,0,-1,lone,100.0,500,3.278,40.301,0,500,250,100,0.05,,,,
84,10010110,XOR,1,0,1,13,cooperator,94.75,500,204.453,158.044,0,500,250,100,0.05,,,,
85,10011110,XOR,1,0,1,31,cooperator,89.975,500,167.381,248.906,0,500,250,100,0.05,,,,
86,10100111,XOR,0,1,1,57,defector,59.5,500,249.052,6.352,0,500,250,100,0.05,,,,
88,10001000,XOR,0,0,0,-1,lone,100.0,500,1.933,24.109,0,500,250,100,0.05,,,,
89,11110110,NAND,1,0,1,27,cooperator,41.125,500,0.241,249.736,0,500,250,100,0.05,,,,
90,01001000,OR,0,0,0,-1,lone,100.0,500,149.073,168.11,0,500,250,100,0.05,,,,
91,00000011,AND,0,0,0,-1,lone,100.0,500,1.271,191.783,0,500,250,100,0.05,,,,
92,01111010,OR,1,0,1,5,cooperator,91.5583,500,55.742,145.148,0,500,250,100,0.05,,,,
94,00101101,AND,0,1,1,3,defector,59.5,500,249.985,245.047,0,500,250,100,0.05,,,,
98,00110010,AND,1,0,1,141,cooperator,34.9333,500,24.774,39.444,0,500,250,100,0.05,,,,
99,10110100,XOR,1,0,1,5,cooperator,92.4933,500,48.397,85.963,0,500,250,100,0.05,,,,
101,11100000,NAND,0,1,1,18,defector,81.725,467,172.635,142.395,0,500,250,100,0.05,,,,
102,00110000,AND,1,0,1,18,cooperator,81.725,467,154.548,164.852,0,500,250,100,0.05,,,,
103,01110000,OR,1,0,1,18,cooperator,81.725,467,162.374,159.389,0,500,250,100,0.05,,,,
104,10110000,XOR,1,0,1,18,cooperator,81.725,467,166.324,149.33,0,500,250,100,0.05,,,,
105,01110000,OR,1,0,1,19,cooperator,76.3,459,68.335,249.472,0,500,250,100,0.05,,,,
106,00010001,AND,1,0,1,19,cooperator,76.3,459,55.742,247.841,0,500,250,100,0.05,,,,
113,00110000,AND,1,0,1,21,cooperator,118.56,456,117.104,228.726,0,500,250,100,0.05,,,,
114,11110000,NAND,1,0,1,21,cooperator,118.56,456,111.939,229.972,0,500,250,100,0.05,,,,
115,01110000,OR,1,0,1,21,cooperator,118.56,456,142.342,225.35,0,500,250,100,0.05,,,,
116,10110000,XOR,1,0,1,21,cooperator,118.56,456,128.493,214.319,0,500,250,100,0.05,,,,
117,01010011,OR,1,0,1,21,cooperator,118.56,456,163.779,170.566,0,500,250,100,0.05,,,,
118,10110000,XOR,1,0,1,22,cooperator,82.3167,449,41.936,52.574,0,500,250,100,0.05,,,,
119,01110000,OR,1,0,1,22,cooperator,82.3167,449,56.614,39.341,0,500,250,100,0.05,,,,
120,00111000,AND,1,0,1,22,cooperator,82.3167,449,38.152,46.242,0,500,250,100,0.05,,,,
121,11110000,NAND,1,0,1,22,cooperator,82.3167,449,38.413,33.689,0,500,250,100,0.05,,,,
122,10010000,XOR,1,0,1,22,cooperator,82.3167,449,48.376,31.0,0,500,250,100,0.05,,,,
123,01011010,OR,1,0,1,22,cooperator,82.3167,449,53.111,47.296,0,500,250,100,0.05,,,,
124,10110100,XOR,1,0,1,23,cooperator,25.25,433,144.029,3.089,0,500,250,100,0.05,,,,
125,10110000,XOR,1,0,1,24,cooperator,75.6,432,248.267,42.061,0,500,250,100,0.05,,,,
126,00100000,AND,0,1,1,24,defector,75.6,432,248.653,46.674,0,500,250,100,0.05,,,,
127,01110000,OR,1,0,1,24,cooperator,75.6,432,221.026,49.648,0,500,250,100,0.05,,,,
128,10110001,XOR,1,0,1,25,cooperator,57.95,425,54.013,30.442,0,500,250,100,0.05,,,,
129,11111110,NAND,1,0,1,132,cooperator,49.6,424,3.349,53.915,0,500,250,100,0.05,,,,
130,11101111,NAND,0,1,1,86,defector,45.325,419,73.869,249.7,0,500,250,100,0.05,,,,
132,11110000,NAND,1,0,1,26,cooperator,154.875,413,153.259,57.787,0,500,250,100,0.05,,,,
133,00110000,AND,1,0,1,26,cooperator,154.875,413,153.378,81.582,0,500,250,100,0.05,,,,
134,01110000,OR,1,0,1,26,cooperator,154.875,413,156.758,88.123,0,500,250,100,0.05,,,,
135,10110000,XOR,1,0,1,26,cooperator,154.875,413,135.104,25.858,0,500,250,100,0.05,,,,
137,01110000,OR,1,0,1,28,cooperator,70.175,401,62.475,149.244,0,500,250,100,0.05,,,,
138,10110000,XOR,1,0,1,28,cooperator,70.175,401,66.776,163.664,0,500,250,100,0.05,,,,
139,11100000,NAND,0,1,1,28,defector,70.175,401,73.691,162.715,0,500,250,100,0.05,,,,
140,00110000,AND,1,0,1,28,cooperator,70.175,401,56.858,166.661,0,500,250,100,0.05,,,,
141,10110000,XOR,1,0,1,29,cooperator,69.825,399,85.655,168.947,0,500,250,100,0.05,,,,
142,01010000,OR,1,0,1,29,cooperator,69.825,399,67.9,178.223,0,500,250,100,0.05,,,,
143,00111000,AND,1,0,1,29,cooperator,69.825,399,83.666,177.088,0,500,250,100,0.05,,,,
144,10110000,XOR,1,0,1,29,cooperator,69.825,399,77.153,175.998,0,500,250,100,0.05,,,,
145,10100100,XOR,0,1,1,29,defector,69.825,399,79.527,155.207,0,500,250,100,0.05,,,,
146,01111010,OR,1,0,1,29,cooperator,69.825,399,83.33,161.263,0,500,250,100,0.05,,,,
147,11111110,NAND,1,0,1,30,cooperator,60.525,396,226.134,172.302,0,500,250,100,0.05,,,,
148,10010110,XOR,1,0,1,30,cooperator,60.525,396,232.585,232.566,0,500,250,100,0.05,,,,
149,00110101,AND,1,0,1,31,cooperator,80.19,396,172.181,240.282,0,500,250,100,0.05,,,,
150,11110000,NAND,1,0,1,31,cooperator,80.19,396,160.146,236.848,0,500,250,100,0.05,,,,
151,01110010,OR,1,0,1,31,cooperator,80.19,396,158.227,249.153,0,500,250,100,0.05,,,,
152,10110000,XOR,1,0,1,31,cooperator,80.19,396,152.94,249.142,0,500,250,100,0.05,,,,
153,01010011,OR,1,0,1,31,cooperator,80.19,396,148.853,176.499,0,500,250,100,0.05,,,,
154,10110000,XOR,1,0,1,32,cooperator,19.6,392,128.626,133.725,0,500,250,100,0.05,,,,
155,01110000,OR,1,0,1,32,cooperator,19.6,392,129.252,160.6,0,500,250,100,0.05,,,,
156,00111000,AND,1,0,1,32,cooperator,19.6,392,107.136,149.94,0,500,250,100,0.05,,,,
157,01110000,OR,1,0,1,32,cooperator,19.6,392,114.892,135.919,0,500,250,100,0.05,,,,
158,10010000,XOR,1,0,1,32,cooperator,19.6,392,127.372,139.229,0,500,250,100,0.05,,,,
159,01011000,OR,1,0,1,32,cooperator,19.6,392,121.042,138.23,0,500,250,100,0.05,,,,
160,00100000,AND,0,1,1,33,defector,67.375,385,99.994,150.866,0,500,250,100,0.05,,,,
161,11110010,NAND,1,0,1,33,cooperator,67.375,385,104.437,229.848,0,500,250,100,0.05,,,,
162,01110000,OR,1,0,1,33,cooperator,67.375,385,90.536,176.362,0,500,250,100,0.05,,,,
163,10110100,XOR,1,0,1,33,cooperator,67.375,385,88.621,160.77,0,500,250,100,0.05,,,,
164,01010011,OR,1,0,1,33,cooperator,67.375,385,106.477,162.358,0,500,250,100,0.05,,,,
166,11110000,NAND,1,0,1,34,cooperator,55.6667,377,202.563,139.366,0,500,250,100,0.05,,,,
167,00110000,AND,1,0,1,34,cooperator,55.6667,377,189.391,153.437,0,500,250,100,0.05,,,,
168,01110000,OR,1,0,1,34,cooperator,55.6667,377,189.752,85.822,0,500,250,100,0.05,,,,
170,00101010,AND,0,1,1,102,defector,37.45,374,67.922,31.239,0,500,250,100,0.05,,,,
171,00000111,AND,0,0,0,-1,lone,17.2,366,25.616,11.453,0,500,250,100,0.05,,,,
172,11010101,NAND,1,0,1,36,cooperator,31.325,364,89.923,248.672,0,500,250,100,0.05,,,,
173,10101000,XOR,0,1,1,37,defector,63.175,361,249.866,206.03,0,500,250,100,0.05,,,,
174,11110000,NAND,1,0,1,37,cooperator,63.175,361,222.868,182.091,0,500,250,100,0.05,,,,
175,11110000,NAND,1,0,1,38,cooperator,134.625,359,133.751,39.636,0,500,250,100,0.05,,,,
176,00110000,AND,1,0,1,38,cooperator,134.625,359,116.175,64.378,0,500,250,100,0.05,,,,
177,01110000,OR,1,0,1,38,cooperator,134.625,359,117.848,39.547,0,500,250,100,0.05,,,,
178,10110000,XOR,1,0,1,38,cooperator,134.625,359,122.367,20.865,0,500,250,100,0.05,,,,
180,01110001,OR,1,0,1,39,cooperator,62.475,357,80.904,183.696,0,500,250,100,0.05,,,,
181,00110000,AND,1,0,1,39,cooperator,62.475,357,62.666,184.19,0,500,250,100,0.05,,,,
182,11110100,NAND,1,0,1,39,cooperator,62.475,357,71.398,165.161,0,500,250,100,0.05,,,,
183,11100001,NAND,0,1,1,39,defector,62.475,357,77.261,182.446,0,500,250,100,0.05,,,,
185,00001010,AND,0,0,0,-1,lone,13.6,348,249.902,217.49,0,500,250,100,0.05,,,,
186,10100000,XOR,0,1,1,40,defector,60.9,348,77.73,139.003,0,500,250,100,0.05,,,,
187,01110100,OR,1,0,1,40,cooperator,60.9,348,70.033,152.018,0,500,250,100,0.05,,,,
188,00111000,AND,1,0,1,40,cooperator,60.9,348,79.908,144.268,0,500,250,100,0.05,,,,
189,11110001,NAND,1,0,1,40,cooperator,60.9,348,75.208,124.206,0,500,250,100,0.05,,,,
190,10100101,XOR,0,1,1,40,defector,60.9,348,54.625,136.704,0,500,250,100,0.05,,,,
191,01111010,OR,1,0,1,40,cooperator,60.9,348,83.416,154.515,0,500,250,100,0.05,,,,
192,11111111,NAND,1,0,1,153,cooperator,63.225,343,2.636,47.451,0,500,250,100,0.05,,,,
193,11011111,NAND,1,0,1,89,cooperator,29.075,342,28.183,174.425,0,500,250,100,0.05,,,,
194,01000011,OR,0,0,0,-1,lone,68.4,342,224.92,2.176,0,500,250,100,0.05,,,,
195,10110100,XOR,1,0,1,41,cooperator,18.05,341,172.781,10.026,0,500,250,100,0.05,,,,
196,10101100,XOR,0,1,1,3,defector,59.5,340,248.815,248.164,0,500,250,100,0.05,,,,
197,00100100,AND,0,1,1,91,defector,59.325,339,9.904,65.052,0,500,250,100,0.05,,,,
199,11100101,NAND,0,1,1,97,defector,59.325,339,126.803,249.007,0,500,250,100,0.05,,,,
200,00111100,AND,1,0,1,43,cooperator,31.55,339,243.993,181.385,0,500,250,100,0.05,,,,
201,01100101,OR,0,1,1,16,defector,59.15,338,96.624,236.354,0,500,250,100,0.05,,,,
202,11100001,NAND,0,1,1,50,defector,59.15,338,139.027,248.502,0,500,250,100,0.05,,,,
203,10110001,XOR,1,0,1,42,cooperator,41.975,338,62.804,0.347,0,500,250,100,0.05,,,,
204,11100010,NAND,0,1,1,155,defector,30.975,337,2.572,9.37,0,500,250,100,0.05,,,,
209,00101000,AND,0,1,1,45,defector,58.625,335,0.465,201.887,0,500,250,100,0.05,,,,
210,01110000,OR,1,0,1,44,cooperator,58.625,335,1.186,117.413,0,500,250,100,0.05,,,,
211,10010000,XOR,1,0,1,44,cooperator,58.625,335,0.868,196.398,0,500,250,100,0.05,,,,
212,11100000,NAND,0,1,1,44,defector,58.625,335,2.412,108.813,0,500,250,100,0.05,,,,
213,00110000,AND,1,0,1,44,cooperator,58.625,335,0.63,96.911,0,500,250,100,0.05,,,,
214,00110000,AND,1,0,1,46,cooperator,57.925,331,117.377,165.994,0,500,250,100,0.05,,,,
215,11110000,NAND,1,0,1,46,cooperator,57.925,331,94.347,186.284,0,500,250,100,0.05,,,,
216,01100000,OR,0,1,1,46,defector,57.925,331,109.096,193.061,0,500,250,100,0.05,,,,
217,10010000,XOR,1,0,1,46,cooperator,57.925,331,94.976,181.641,0,500,250,100,0.05,,,,
218,01010010,OR,1,0,1,46,cooperator,57.925,331,94.958,157.154,0,500,250,100,0.05,,,,
219,00100110,AND,0,1,1,49,defector,57.75,330,242.306,28.398,0,500,250,100,0.05,,,,
220,10110000,XOR,1,0,1,47,cooperator,57.75,330,88.722,143.32,0,500,250,100,0.05,,,,
221,01100000,OR,0,1,1,47,defector,57.75,330,83.679,141.058,0,500,250,100,0.05,,,,
222,01011000,OR,1,0,1,47,cooperator,57.75,330,77.361,132.652,0,500,250,100,0.05,,,,
223,01100000,OR,0,1,1,47,defector,57.75,330,85.222,117.622,0,500,250,100,0.05,,,,
224,10010000,XOR,1,0,1,47,cooperator,57.75,330,102.238,125.758,0,500,250,100,0.05,,,,
225,01011010,OR,1,0,1,47,cooperator,57.75,330,86.808,126.54,0,500,250,100,0.05,,,,
226,11111110,NAND,1,0,1,48,cooperator,57.75,330,232.887,175.981,0,500,250,100,0.05,,,,
227,10010110,XOR,1,0,1,48,cooperator,57.75,330,215.177,151.007,0,500,250,100,0.05,,,,
228,11011111,NAND,1,0,1,41,cooperator,25.95,329,163.348,20.257,0,500,250,100,0.05,,,,
229,11111100,NAND,1,0,1,153,cooperator,59.825,327,10.284,46.803,0,500,250,100,0.05,,,,
230,11000100,NAND,0,0,0,-1,lone,9.2,326,239.81,1.67,0,500,250,100,0.05,,,,
231,00110000,AND,1,0,1,50,cooperator,56.875,325,189.326,191.93,0,500,250,100,0.05,,,,
232,11110000,NAND,1,0,1,50,cooperator,56.875,325,148.513,220.87,0,500,250,100,0.05,,,,
233,01100000,OR,0,1,1,50,defector,56.875,325,144.149,248.696,0,500,250,100,0.05,,,,
234,10100100,XOR,0,1,1,50,defector,56.875,325,137.439,238.144,0,500,250,100,0.05,,,,
235,01010011,OR,1,0,1,50,cooperator,56.875,325,168.47,167.54,0,500,250,100,0.05,,,,
236,11110000,NAND,1,0,1,51,cooperator,121.875,325,191.038,56.95,0,500,250,100,0.05,,,,
237,00110000,AND,1,0,1,51,cooperator,121.875,325,183.06,82.236,0,500,250,100,0.05,,,,
238,01110000,OR,1,0,1,51,cooperator,121.875,325,188.992,75.536,0,500,250,100,0.05,,,,
239,10110000,XOR,1,0,1,51,cooperator,121.875,325,182.574,60.444,0,500,250,100,0.05,,,,
240,00110100,AND,1,0,1,52,cooperator,56.175,321,207.736,187.163,0,500,250,100,0.05,,,,
241,11110000,NAND,1,0,1,52,cooperator,56.175,321,212.338,177.932,0,500,250,100,0.05,,,,
242,01010010,OR,1,0,1,52,cooperator,56.175,321,194.735,185.776,0,500,250,100,0.05,,,,
243,10110000,XOR,1,0,1,52,cooperator,56.175,321,202.541,186.174,0,500,250,100,0.05,,,,
244,01100011,OR,0,1,1,52,defector,56.175,321,217.872,171.662,0,500,250,100,0.05,,,,
245,11110001,NAND,1,0,1,53,cooperator,64.7,321,249.015,102.461,0,500,250,100,0.05,,,,
246,00110000,AND,1,0,1,53,cooperator,64.7,321,226.866,117.069,0,500,250,100,0.05,,,,
247,01110000,OR,1,0,1,53,cooperator,64.7,321,231.771,92.556,0,500,250,100,0.05,,,,
248,10110000,XOR,1,0,1,54,cooperator,15.9,318,143.947,112.225,0,500,250,100,0.05,,,,
249,01110000,OR,1,0,1,54,cooperator,15.9,318,123.566,111.516,0,500,250,100,0.05,,,,
250,00111000,AND,1,0,1,54,cooperator,15.9,318,144.013,118.577,0,500,250,100,0.05,,,,
251,01110000,OR,1,0,1,54,cooperator,15.9,318,127.653,93.335,0,500,250,100,0.05,,,,
252,10110000,XOR,1,0,1,54,cooperator,15.9,318,123.187,105.118,0,500,250,100,0.05,,,,
253,01011001,OR,1,0,1,54,cooperator,15.9,318,161.809,106.882,0,500,250,100,0.05,,,,
254,00101101,AND,0,1,1,48,defector,55.3,316,217.512,178.791,0,500,250,100,0.05,,,,
255,11100011,NAND,0,1,1,56,defector,55.125,315,48.071,13.485,0,500,250,100,0.05,,,,
256,11110110,NAND,1,0,1,55,cooperator,31.5,315,3.615,241.727,0,500,250,100,0.05,,,,
258,10100111,XOR,0,1,1,57,defector,54.075,309,249.25,0.129,0,500,250,100,0.05,,,,
259,10110000,XOR,1,0,1,58,cooperator,51.8,296,69.451,135.368,0,500,250,100,0.05,,,,
260,01110000,OR,1,0,1,58,cooperator,51.8,296,66.336,145.383,0,500,250,100,0.05,,,,
261,11110000,NAND,1,0,1,58,cooperator,51.8,296,49.471,139.421,0,500,250,100,0.05,,,,
262,11110000,NAND,1,0,1,58,cooperator,51.8,296,63.492,129.704,0,500,250,100,0.05,,,,
263,10100100,XOR,0,1,1,58,defector,51.8,296,68.73,124.476,0,500,250,100,0.05,,,,
264,01111010,OR,1,0,1,58,cooperator,51.8,296,62.441,137.228,0,500,250,100,0.05,,,,
265,01110000,OR,1,0,1,59,cooperator,111.0,296,54.785,230.807,0,500,250,100,0.05,,,,
266,00110001,AND,1,0,1,59,cooperator,111.0,296,52.898,244.494,0,500,250,100,0.05,,,,
267,10111000,XOR,1,0,1,59,cooperator,111.0,296,45.514,222.968,0,500,250,100,0.05,,,,
268,11110000,NAND,1,0,1,59,cooperator,111.0,296,61.262,219.954,0,500,250,100,0.05,,,,
269,10110000,XOR,1,0,1,60,cooperator,29.3,293,108.396,27.541,0,500,250,100,0.05,,,,
271,10110010,XOR,1,0,1,141,cooperator,49.7583,286,22.542,44.74,0,500,250,100,0.05,,,,
273,11110010,NAND,1,0,1,61,cooperator,49.0,280,128.394,37.577,0,500,250,100,0.05,,,,
274,00100000,AND,0,1,1,61,defector,49.0,280,94.279,46.745,0,500,250,100,0.05,,,,
275,01111000,OR,1,0,1,61,cooperator,49.0,280,117.399,25.475,0,500,250,100,0.05,,,,
276,10110000,XOR,1,0,1,61,cooperator,49.0,280,141.281,26.463,0,500,250,100,0.05,,,,
277,10111001,XOR,1,0,1,63,cooperator,40.525,277,56.194,7.357,0,500,250,100,0.05,,,,
278,10110100,XOR,1,0,1,64,cooperator,28.875,276,194.19,1.647,0,500,250,100,0.05,,,,
279,10110000,XOR,1,0,1,65,cooperator,48.125,275,76.017,112.556,0,500,250,100,0.05,,,,
280,01100000,OR,0,1,1,65,defector,48.125,275,82.398,116.791,0,500,250,100,0.05,,,,
281,00111000,AND,1,0,1,65,cooperator,48.125,275,70.543,108.178,0,500,250,100,0.05,,,,
282,11110100,NAND,1,0,1,65,cooperator,48.125,275,70.349,117.392,0,500,250,100,0.05,,,,
283,10000000,XOR,0,0,0,65,defector,55.0,275,75.473,104.792,0,500,250,100,0.05,,,,
284,00011010,AND,1,0,1,65,cooperator,48.125,275,82.972,109.027,0,500,250,100,0.05,,,,
285,10110001,XOR,1,0,1,66,cooperator,32.825,275,82.691,12.177,0,500,250,100,0.05,,,,
287,11111110,NAND,1,0,1,71,cooperator,42.275,274,2.39,60.147,0,500,250,100,0.05,,,,
288,00110000,AND,1,0,1,67,cooperator,71.24,274,172.947,201.07,0,500,250,100,0.05,,,,
289,11110000,NAND,1,0,1,67,cooperator,71.24,274,159.75,213.788,0,500,250,100,0.05,,,,
290,01110000,OR,1,0,1,67,cooperator,71.24,274,165.033,225.479,0,500,250,100,0.05,,,,
291,10110100,XOR,1,0,1,67,cooperator,71.24,274,146.719,208.179,0,500,250,100,0.05,,,,
292,01010011,OR,1,0,1,67,cooperator,71.24,274,158.589,191.212,0,500,250,100,0.05,,,,
293,11110000,NAND,1,0,1,68,cooperator,102.75,274,182.203,21.778,0,500,250,100,0.05,,,,
294,00010000,AND,1,0,1,68,cooperator,102.75,274,163.475,13.764,0,500,250,100,0.05,,,,
295,01110000,OR,1,0,1,68,cooperator,102.75,274,169.199,30.563,0,500,250,100,0.05,,,,
296,10110000,XOR,1,0,1,68,cooperator,102.75,274,192.195,11.338,0,500,250,100,0.05,,,,
297,00110100,AND,1,0,1,69,cooperator,27.4,274,225.375,155.157,0,500,250,100,0.05,,,,
298,11011110,NAND,1,0,1,132,cooperator,29.35,273,0.99,69.109,0,500,250,100,0.05,,,,
300,00011000,AND,1,0,1,70,cooperator,25.0,273,219.549,143.395,0,500,250,100,0.05,,,,
302,11011111,NAND,1,0,1,72,cooperator,27.275,270,37.593,178.476,0,500,250,100,0.05,,,,
309,00110100,AND,1,0,1,74,cooperator,30.975,265,111.613,96.196,0,500,250,100,0.05,,,,
310,01110000,OR,1,0,1,74,cooperator,30.975,265,93.329,116.195,0,500,250,100,0.05,,,,
311,00110000,AND,1,0,1,74,cooperator,30.975,265,116.477,105.669,0,500,250,100,0.05,,,,
312,10110001,XOR,1,0,1,75,cooperator,31.525,262,76.099,1.148,0,500,250,100,0.05,,,,
313,10111000,XOR,1,0,1,76,cooperator,45.675,261,246.537,224.104,0,500,250,100,0.05,,,,
314,11100000,NAND,0,1,1,76,defector,45.675,261,248.937,241.176,0,500,250,100,0.05,,,,
315,00101101,AND,0,1,1,76,defector,45.675,261,243.116,216.648,0,500,250,100,0.05,,,,
316,00010101,AND,1,0,1,77,cooperator,47.3,258,213.872,211.108,0,500,250,100,0.05,,,,
317,11110000,NAND,1,0,1,77,cooperator,47.3,258,214.676,236.508,0,500,250,100,0.05,,,,
318,01110010,OR,1,0,1,77,cooperator,47.3,258,203.131,212.268,0,500,250,100,0.05,,,,
319,10110000,XOR,1,0,1,77,cooperator,47.3,258,219.78,226.853,0,500,250,100,0.05,,,,
320,01010010,OR,1,0,1,77,cooperator,47.3,258,220.153,233.933,0,500,250,100,0.05,,,,
321,10011110,XOR,1,0,1,77,cooperator,47.3,258,194.601,215.03,0,500,250,100,0.05,,,,
322,11110101,NAND,1,0,1,78,cooperator,45.15,258,112.987,247.628,0,500,250,100,0.05,,,,
323,01110000,OR,1,0,1,79,cooperator,94.5,252,15.401,179.16,0,500,250,100,0.05,,,,
324,10110001,XOR,1,0,1,79,cooperator,94.5,252,11.767,109.216,0,500,250,100,0.05,,,,
325,11110000,NAND,1,0,1,79,cooperator,94.5,252,0.655,145.075,0,500,250,100,0.05,,,,
326,00011000,AND,1,0,1,79,cooperator,94.5,252,6.546,117.33,0,500,250,100,0.05,,,,
