tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
300,246,90,156,51,3.0588235294117645,143,13,58.13008130081301,5.284552845528455,61.38211382113821,249.51453929539318,-0.24570152379027688,1.0833542272896288,1.3799018406151702,0.29654761332554125,1.9583792798322746,1.4940501445507293,1.2896223216743676,1.5353238454646445,1,500,250,100,0.005,,0.5,,0.1
350,394,131,263,87,3.0229885057471266,247,16,62.69035532994924,4.060913705583756,65.22842639593908,228.02777495769897,-0.6265238696400437,1.1705133615748484,1.4358949047609635,0.26538154318611495,2.3771978375947924,1.9593089185715584,1.3646849664142047,1.9912088360542484,1,500,250,100,0.005,,0.5,,0.1
400,416,148,268,87,3.0804597701149423,250,18,60.09615384615385,4.326923076923077,62.74038461538461,288.55527243589756,-0.43689768783954475,1.2370694167260106,1.4348285787576287,0.19775916203161803,2.2239809019117094,1.7536850967784199,1.3517418268879713,1.788639514727516,1,500,250,100,0.005,,0.5,,0.1
450,654,202,452,145,3.117241379310345,431,21,65.90214067278288,3.2110091743119265,68.19571865443424,248.21624253677012,-0.4934817954751103,1.2410219420322908,1.4811509948074555,0.2401290527751646,1.846886174747394,1.9225967647185542,1.4234928957307342,1.9169746912058445,1,500,250,100,0.005,,0.5,,0.1
0,100,52,48,16,3.0,42,6,42.0,6.0,63.0,1.815,-0.16426282051282048,1.7341269841269837,1.946349206349206,0.21222222222222223,1.609047619047619,2.0867741935483877,1.7295833333333333,1.8938461538461537,2,500,250,100,0.005,,0.5,,0.1
50,78,33,45,13,3.4615384615384617,41,4,52.56410256410256,5.128205128205129,65.38461538461539,96.31179487179487,-0.8829431570608046,1.3523912003825922,1.6348748605133112,0.2824836601307189,2.466470588235295,2.3676641091219097,1.5146623093681917,2.3976054664289963,2,500,250,100,0.005,,0.5,,0.1
100,97,49,48,14,3.4285714285714284,44,4,45.36082474226804,4.123711340206185,58.76288659793814,150.07762886597942,-0.6318712955479238,1.2750742574257425,1.5270379537953793,0.2519636963696368,2.101210967250574,2.0351182618261836,1.4207817656765673,2.052653061224491,2,500,250,100,0.005,,0.5,,0.1
150,145,57,88,27,3.259259259259259,84,4,57.93103448275862,2.7586206896551726,70.34482758620689,189.01310344827607,-0.7992545481584568,1.1323884962373476,1.6141103505419836,0.481721854304636,2.234621199434883,2.4206333842757695,1.5626381461675591,2.361892694326016,2,500,250,100,0.005,,0.5,,0.1
200,166,69,97,29,3.3448275862068964,89,8,53.6144578313253,4.819277108433735,64.4578313253012,243.38114457831355,-0.647519359021637,1.3182611528181205,1.5141944587218765,0.19593330590375602,2.175403155307426,2.0097870460147504,1.4054718894172893,2.0529912484389263,2,500,250,100,0.005,,0.5,,0.1
250,244,90,154,45,3.422222222222222,143,11,58.60655737704918,4.508196721311475,68.44262295081967,242.8755737704921,-1.0432459516222579,1.3383736985321544,1.5027243393152172,0.16435064078306277,2.0088208950971924,2.6109362694379517,1.4071262179914916,2.4503721696137495,2,500,250,100,0.005,,0.5,,0.1
300,260,104,156,47,3.3191489361702127,146,10,56.15384615384615,3.8461538461538463,65.38461538461539,303.83080769230804,-0.7357397449479315,1.2814735686280914,1.4545137858036319,0.1730402171755405,1.869032655254932,2.1798303293482113,1.372368044224908,2.1081077891728395,2,500,250,100,0.005,,0.5,,0.1
350,412,150,262,78,3.358974358974359,246,16,59.70873786407767,3.883495145631068,67.71844660194175,272.85896440129477,-1.1721553950540804,1.2554678316681813,1.5067966317292167,0.25132880006103536,2.094007686869936,2.745641723621794,1.4301268404823049,2.6022822355363853,2,500,250,100,0.005,,0.5,,0.1
400,435,172,263,78,3.371794871794872,246,17,56.55172413793103,3.9080459770114944,66.20689655172414,340.2129961685826,-0.9615522039996311,1.2968391103768495,1.493319986985183,0.1964808766083335,1.9294211360762186,2.5137249196709344,1.4094938847935237,2.371046088793155,2,500,250,100,0.005,,0.5,,0.1
