tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period
450,570,19,551,141,3.9078014184397163,532,18,93.33333333333333,3.1578947368421053,94.3859649122807,38.01521929824554,0.15204837756019393,0.18112963867863777,0.33834983043884886,0.1572201917602111,0.17499999999999852,0.18285368477676286,0.33242195135482067,0.18037357379462673,2,500,250,50,0.005,
0,50,30,20,6,3.3333333333333335,20,0,40.0,0.0,76.0,0.22150000000000006,0.11000000000000001,0.2875,0.2875,0.0,0.175,0.18125,0.2875,0.17749999999999996,3,500,250,50,0.005,
50,58,28,30,9,3.3333333333333335,30,0,51.724137931034484,0.0,79.3103448275862,10.363362068965518,0.12232142857142878,0.30000000000000016,0.30000000000000016,0.0,0.175,0.18125,0.30000000000000016,0.17767857142857138,3,500,250,50,0.005,
100,74,28,46,13,3.5384615384615383,46,0,62.16216216216216,0.0,83.78378378378379,18.91452702702705,0.12775621118012426,0.305434782608696,0.305434782608696,0.0,0.17500000000000032,0.18125000000000013,0.305434782608696,0.17767857142857174,3,500,250,50,0.005,
150,102,28,74,20,3.7,73,1,71.56862745098039,0.9803921568627451,87.25490196078431,24.70024509803922,0.12029440154440119,0.035958904109589185,0.2984589041095891,0.2624999999999999,0.17500000000000046,0.18125000000000022,0.297972972972973,0.1776785714285718,3,500,250,50,0.005,
200,146,24,122,35,3.4857142857142858,107,15,73.28767123287672,10.273972602739725,84.24657534246575,26.964554794520524,0.1308841188207162,0.19703630864880656,0.3216262709253361,0.12458996227652953,0.1750000000000002,0.14954912935323394,0.29740049527179435,0.16651637645107814,3,500,250,50,0.005,
250,214,22,192,53,3.6226415094339623,175,17,81.77570093457943,7.94392523364486,88.3177570093458,30.420911214953232,0.14344684103229696,0.18482578220743193,0.3280794615718626,0.14325367936443065,0.17499999999999963,0.156486553784861,0.3117146787722462,0.16826783773994922,3,500,250,50,0.005,
300,310,22,288,77,3.74025974025974,270,18,87.09677419354838,5.806451612903226,91.61290322580645,33.55556451612897,0.14390974439580193,0.18490211676959523,0.3254185579835419,0.14051644121394669,0.1749999999999992,0.16111918604651226,0.3138621756854422,0.1699524312896403,3,500,250,50,0.005,
350,458,12,446,117,3.8119658119658117,422,24,92.13973799126637,5.240174672489083,93.88646288209607,35.79448689956324,0.13993339778137803,0.16304358738945426,0.3299570437395545,0.16691345635010021,0.1749999999999989,0.19375000000000098,0.3211833977813776,0.18124999999999958,3,500,250,50,0.005,
400,726,7,719,183,3.92896174863388,691,28,95.17906336088154,3.8567493112947657,95.59228650137742,35.869180440771274,0.1426687223154027,0.1563685735851463,0.33447246569364414,0.17810389210849784,0.17499999999999868,0.19375000000000117,0.3283830080296885,0.1857142857142858,3,500,250,50,0.005,
450,1243,4,1239,309,4.009708737864078,1201,37,96.62107803700724,2.9766693483507645,96.62107803700724,33.43634352373284,0.1327786488230441,0.15325015479392026,0.33110882307779105,0.17785866828387079,0.0,0.19375000000000134,0.32652864882304544,0.19375000000000134,3,500,250,50,0.005,
0,50,31,19,7,2.7142857142857144,19,0,38.0,0.0,72.0,0.22800000000000004,0.1246179966044143,0.3052631578947369,0.3052631578947369,0.0,0.17500000000000002,0.18750000000000006,0.3052631578947369,0.1806451612903226,4,500,250,50,0.005,
50,60,31,29,10,2.9,29,0,48.333333333333336,0.0,76.66666666666667,11.325000000000005,0.18314794215795346,0.36379310344827603,0.36379310344827603,0.0,0.175,0.18749999999999992,0.36379310344827603,0.18064516129032257,4,500,250,50,0.005,
100,68,31,37,13,2.8461538461538463,37,0,54.411764705882355,0.0,79.41176470588235,23.661029411764716,0.2436791630340017,0.42432432432432443,0.42432432432432443,0.0,0.17500000000000032,0.18749999999999997,0.42432432432432443,0.18064516129032274,4,500,250,50,0.005,
150,85,31,54,20,2.7,54,0,63.529411764705884,0.0,83.52941176470588,34.989117647058805,0.29721846392429574,0.4778636252146185,0.4778636252146185,0.0,0.17500000000000046,0.18749999999999994,0.4778636252146185,0.1806451612903228,4,500,250,50,0.005,
200,129,27,102,39,2.6153846153846154,95,7,73.64341085271317,5.426356589147287,86.82170542635659,37.79786821705425,0.2819176119025969,0.3468436991245143,0.48204270409963873,0.13519900497512444,0.1750000000000002,0.17856965174129363,0.4582397051401132,0.17632209323751627,4,500,250,50,0.005,
250,187,27,160,56,2.857142857142857,153,7,81.81818181818181,3.7433155080213902,90.9090909090909,42.45040106951869,0.25500754415333216,0.3024626550938254,0.4455901451336664,0.14312749003984096,0.1749999999999996,0.1813446215139448,0.4323574039733115,0.17734985981997933,4,500,250,50,0.005,
300,265,27,238,83,2.8674698795180724,231,7,87.16981132075472,2.641509433962264,93.58490566037736,46.00424528301883,0.2623104910530969,0.3007709440913733,0.4491928710016727,0.14842192691029946,0.17499999999999918,0.18319767441860552,0.44034666676369105,0.17803617571059413,4,500,250,50,0.005,
350,407,22,385,130,2.9615384615384617,372,13,91.4004914004914,3.194103194103194,95.08599508599508,45.48808353808351,0.23382641553794872,0.2708716439237927,0.4259272762418687,0.155055632318076,0.1749999999999989,0.20000000000000132,0.4167809609924939,0.18295454545454518,4,500,250,50,0.005,
400,595,16,579,190,3.0473684210526315,564,15,94.78991596638656,2.5210084033613445,96.30252100840336,48.08525210084031,0.2333468090393499,0.2744130783285448,0.42639345614630697,0.15198037781776216,0.17499999999999868,0.20000000000000148,0.4192843090393498,0.18593749999999992,4,500,250,50,0.005,
450,948,9,939,295,3.183050847457627,920,19,97.0464135021097,2.0042194092827006,97.25738396624473,47.0798786919831,0.2265067315456285,0.2582412140714949,0.4261765040703278,0.16793528999883292,0.17499999999999852,0.20000000000000168,0.4209511759900739,0.19444444444444542,4,500,250,50,0.005,
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,71.0,0.20600000000000002,0.06460101867572163,0.24605263157894744,0.24605263157894744,0.0,0.17500000000000002,0.18879310344827588,0.24605263157894744,0.1814516129032258,0,500,250,100,0.005,
50,108,55,53,17,3.1176470588235294,50,3,46.2962962962963,2.7777777777777777,73.14814814814815,9.990740740740742,0.06531328826556371,0.07694117647058843,0.2519411764705884,0.17499999999999996,0.17499999999999993,0.19038461538461535,0.24758601553829096,0.18227272727272725,0,500,250,100,0.005,
