tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
300,249,89,160,43,3.7209302325581395,138,22,55.42168674698795,8.835341365461847,65.06024096385542,606.6227710843367,1.9384702992495226,4.051937090708399,4.66487636261588,0.6129392719074815,3.1670587766405993,1.8008484438874985,4.1077350126434755,2.169264713393953,2,500,250,100,0.005,,,,0.1
350,398,110,288,79,3.6455696202531644,258,30,64.82412060301507,7.5376884422110555,71.60804020100502,556.3000502512555,1.4919122987556692,4.391320855885342,4.862067802282216,0.4707469463968746,4.376624706077297,2.436518315463618,4.404638546460826,2.912726247705157,2,500,250,100,0.005,,,,0.1
400,420,126,294,80,3.675,261,33,62.142857142857146,7.857142857142857,69.28571428571429,711.995499999999,1.6565021477766266,4.369545907923388,4.798723733275695,0.4291778253523075,3.9972295731565954,2.2313038439923787,4.308264498712867,2.6517623509362402,2,500,250,100,0.005,,,,0.1
450,673,165,508,139,3.6546762589928057,458,50,68.05349182763744,7.429420505200595,73.10549777117384,599.721471025259,2.5224438027982927,4.562083964994461,5.118104384721752,0.5560204197272912,3.3669839587259975,1.8299051861889835,4.669080372419146,2.1466365696208536,2,500,250,100,0.005,,,,0.1
0,100,56,44,15,2.933333333333333,37,7,37.0,7.0,66.0,2.398,2.10422077922078,1.9289575289575305,3.883243243243245,1.9542857142857144,1.438275862068966,1.508518518518519,3.5763636363636375,1.4721428571428574,3,500,250,100,0.005,,,,0.1
50,100,40,60,15,4.0,47,13,47.0,13.0,62.0,123.49200000000002,1.2474509803921587,1.8340425531914908,3.369630788485608,1.535588235294117,1.5246405228758175,1.8449019607843136,2.9722549019607865,1.7248039215686277,3,500,250,100,0.005,,,,0.1
100,134,58,76,17,4.470588235294118,52,24,38.80597014925373,17.91044776119403,52.23880597014925,167.30126865671647,0.2813651370474919,1.822797728679352,2.6892644072099503,0.8664666785305982,1.520814081408142,1.9724381188118822,2.113644071837524,1.832278934790032,3,500,250,100,0.005,,,,0.1
150,172,61,111,24,4.625,79,32,45.93023255813954,18.6046511627907,56.395348837209305,222.30686046511627,0.18005894606835882,2.125810129180076,2.7606405962043925,0.6348304670243168,1.5885153443275783,2.1264788022093186,2.147794432837164,1.9677354867688053,3,500,250,100,0.005,,,,0.1
200,220,92,128,26,4.923076923076923,84,44,38.18181818181818,20.0,51.36363636363637,244.982606060606,0.21048897221882013,2.157953184263166,2.6050719243241636,0.44711874006099755,1.268789156321707,1.8295472477466581,1.8632755172337,1.65278654501488,3,500,250,100,0.005,,,,0.1
250,292,107,185,40,4.625,128,57,43.83561643835616,19.52054794520548,55.136986301369866,299.08812785388113,0.2788610526213544,2.9527793589315383,3.36660535226257,0.41382599333103176,2.167394563532645,2.182684681585654,2.4568300903215015,2.177969037700147,3,500,250,100,0.005,,,,0.1
300,348,142,206,41,5.024390243902439,140,66,40.229885057471265,18.96551724137931,53.160919540229884,349.7393486590036,0.27220384801584063,2.6297987577074204,3.0972502148896677,0.4674514571822472,1.998589620138338,1.9750203477067794,2.2546933313523394,1.9824894833364988,3,500,250,100,0.005,,,,0.1
