tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
50,110,47,63,19,3.3157894736842106,58,5,52.72727272727273,4.545454545454546,72.72727272727273,9.938181818181816,0.019173603247445686,0.050338066260987246,0.22533806626098724,0.175,0.21145276292335122,0.19399999999999995,0.2213429816370994,0.2021693783896537,2,500,250,100,0.005,,,,
75,118,47,71,21,3.380952380952381,66,5,55.932203389830505,4.237288135593221,74.57627118644068,14.938347457627119,0.03637174646166749,0.0690929933304334,0.2440929933304336,0.1750000000000002,0.21291866028708145,0.19399999999999978,0.2392272895747693,0.2028555431131018,2,500,250,100,0.005,,,,
100,134,47,87,25,3.48,82,5,61.19402985074627,3.7313432835820897,77.61194029850746,17.928731343283584,0.03427873750387683,0.05749379973741675,0.23249379973741707,0.17500000000000032,0.19594584458445857,0.19399999999999973,0.22918955837319774,0.1949108208693209,2,500,250,100,0.005,,,,
125,161,46,115,34,3.3823529411764706,110,5,68.32298136645963,3.1055900621118013,81.36645962732919,19.709782608695654,0.04229355738124288,0.058107074448745216,0.23310707444874562,0.1750000000000004,0.1814860779146496,0.19399999999999978,0.2305806799074958,0.18828712252625293,2,500,250,100,0.005,,,,
150,176,49,127,36,3.5277777777777777,122,5,69.31818181818181,2.840909090909091,81.25,22.76519886363637,0.06402858970949049,0.07042304358738763,0.2454230435873881,0.17500000000000046,0.18375067395041786,0.1747753074739828,0.2426504828162311,0.17862189310674062,2,500,250,100,0.005,,,,
175,225,50,175,48,3.6458333333333335,167,8,74.22222222222223,3.5555555555555554,83.55555555555556,21.970444444444453,0.07031123523554003,0.09117667327459203,0.24629030963822876,0.15511363636363673,0.17790497337911151,0.16739811912225697,0.24212223314567594,0.1718109979101359,2,500,250,100,0.005,,,,
200,256,50,206,58,3.5517241379310347,197,9,76.953125,3.515625,84.375,24.270117187500006,0.06864030136554294,0.09987410343958433,0.23995149426324397,0.14007739082365964,0.17486907567426027,0.16209276199646927,0.23558806255957282,0.16694776119402988,2,500,250,100,0.005,,,,
225,310,48,262,70,3.742857142857143,249,13,80.3225806451613,4.193548387096774,86.12903225806451,25.207096774193545,0.06828140066072924,0.08845381402669944,0.24439322859443258,0.15593941456773314,0.18249754178957692,0.16525811209439537,0.24000429889081773,0.1717228982300885,2,500,250,100,0.005,,,,
250,370,45,325,87,3.735632183908046,310,15,83.78378378378379,4.054054054054054,88.10810810810811,26.257229729729726,0.06719354319540163,0.08197524536332665,0.24210140738191888,0.16012616201859223,0.17696713147410312,0.1679008105509001,0.2383179345189961,0.17112439132359447,2,500,250,100,0.005,,,,
275,426,42,384,101,3.801980198019802,369,15,86.61971830985915,3.5211267605633805,89.67136150234742,28.427875586854462,0.06883308224740187,0.08306827489993182,0.24454170485162255,0.16147342995169073,0.17720178372352208,0.17033983008495787,0.24129685036334392,0.17246376811594205,2,500,250,100,0.005,,,,
300,546,43,503,130,3.8692307692307693,483,20,88.46153846153847,3.663003663003663,90.65934065934066,26.857783882783888,0.0619126887450733,0.07470238861488876,0.2357489002427957,0.16104651162790695,0.17934662236987722,0.1675830918778205,0.2327786263416073,0.17086593759653398,2,500,250,100,0.005,,,,
325,662,37,625,163,3.834355828220859,604,21,91.23867069486406,3.1722054380664653,92.14501510574019,27.47579305135952,0.07333286815102927,0.08813536124434984,0.24677544304394083,0.158640081799591,0.17735173824130776,0.1691514503384163,0.24381409490613068,0.1704812267551014,2,500,250,100,0.005,,,,
350,803,35,768,195,3.9384615384615387,743,25,92.5280199252802,3.1133250311332503,93.27521793275218,28.0285803237858,0.06480038204529542,0.08035633069011677,0.24259279792658403,0.16223646723646726,0.1771842355175677,0.1747612873684552,0.23997703195359846,0.17517664990830303,2,500,250,100,0.005,,,,
375,983,30,953,243,3.921810699588477,923,30,93.89623601220752,3.051881993896236,94.09969481180062,28.319998304510005,0.06238127699308299,0.07683977858188445,0.2419107005677,0.16507092198581555,0.1749999999999988,0.1772612958804755,0.23949181981486,0.17711054282177702,2,500,250,100,0.005,,,,
400,1176,30,1146,290,3.9517241379310346,1113,33,94.64285714285714,2.806122448979592,94.81292517006803,29.101211734693884,0.06260898797706502,0.07731609922387389,0.2438524099621795,0.1665363107383056,0.17499999999999868,0.1793039737477127,0.24162603014159678,0.17901704216453176,2,500,250,100,0.005,,,,
425,1509,30,1479,372,3.975806451612903,1444,35,95.69251159708416,2.3194168323392974,95.75878064943672,27.965490390987416,0.06218338860916256,0.07469079688974059,0.2421790598005385,0.1674882629107979,0.1749999999999986,0.1783394556906373,0.24041152911011193,0.17822814050094937,2,500,250,100,0.005,,,,
450,1810,35,1775,440,4.034090909090909,1738,37,96.02209944751381,2.044198895027624,96.02209944751381,28.747223756906084,0.08154540773065574,0.08042549675046526,0.24871368516060463,0.16828818841013937,0.0,0.16549180228641808,0.24703721001707382,0.16549180228641808,2,500,250,100,0.005,,,,
475,2381,36,2345,577,4.064124783362218,2299,44,96.55606887862243,1.8479630407391852,96.55606887862243,27.147805543889127,0.0789661168885917,0.08078384335758729,0.2464589770474266,0.1656751336898393,0.0,0.1659757926779413,0.244941909566533,0.1659757926779413,2,500,250,100,0.005,,,,
0,100,57,43,14,3.0714285714285716,42,1,42.0,1.0,68.0,0.19900000000000007,0.008894328845369365,0.02976190476190485,0.20476190476190487,0.17500000000000002,0.20576923076923076,0.1862903225806452,0.2040697674418606,0.19517543859649122,0,500,250,100,0.005,50,,,
25,94,47,47,17,2.764705882352941,41,6,43.61702127659574,6.382978723404255,65.95744680851064,5.176329787234042,-0.008285597381341908,0.02286585365853666,0.1978658536585366,0.17499999999999993,0.22152014652014648,0.18846153846153849,0.1949468085106384,0.2032324058919803,0,500,250,100,0.005,50,,,
50,109,47,62,20,3.1,56,6,51.37614678899082,5.504587155963303,70.64220183486239,9.556880733944952,0.03443602217826061,0.07486869747899158,0.2498686974789916,0.17500000000000002,0.2326097105508871,0.1884615384615384,0.2426233396584441,0.2081873174801835,0,500,250,100,0.005,50,,,
75,110,47,63,21,3.0,57,6,51.81818181818182,5.454545454545454,70.9090909090909,14.927272727272731,0.03113946213050367,0.06805170821791304,0.24305170821791328,0.17500000000000024,0.22644110275689236,0.18846153846153835,0.23657059314954065,0.20543113101903698,0,500,250,100,0.005,50,,,
100,126,47,79,25,3.16,73,6,57.93650793650794,4.761904761904762,74.60317460317461,17.53055555555557,0.04277642635924864,0.06961629977768458,0.24461629977768487,0.1750000000000003,0.2065700141442718,0.1884615384615384,0.23932898587051898,0.19655255951127035,0,500,250,100,0.005,50,,,
125,148,48,100,30,3.3333333333333335,94,6,63.513513513513516,4.054054054054054,78.37837837837837,20.514189189189203,0.06791001141529315,0.09434800831639292,0.26934800831639333,0.1750000000000004,0.20442279942279973,0.1884615384615384,0.26368712781740966,0.1957771164021165,0,500,250,100,0.005,50,,,
150,159,50,109,33,3.303030303030303,103,6,64.77987421383648,3.7735849056603774,79.24528301886792,24.25849056603775,0.06856212317120156,0.09010961677428056,0.265109616774281,0.17500000000000046,0.202817261920343,0.1820210939416237,0.26014945438303616,0.1915873312118346,0,500,250,100,0.005,50,,,
175,209,52,157,47,3.3404255319148937,143,14,68.42105263157895,6.698564593301436,79.90430622009569,22.10203349282298,0.0868231354180114,0.13056734774507298,0.2714764386541642,0.14090909090909123,0.19275349650349657,0.1560876623376623,0.25983349044759724,0.17301035502958584,0,500,250,100,0.005,50,,,
200,241,53,188,57,3.2982456140350878,170,18,70.53941908713693,7.468879668049793,81.32780082987551,23.922095435684657,0.09900091840563519,0.13374820344513388,0.2700527916153938,0.13630458817025992,0.1620066410924619,0.15462502303298326,0.2572471125621363,0.1582461941565011,0,500,250,100,0.005,50,,,
225,299,49,250,73,3.4246575342465753,232,18,77.59197324414716,6.0200668896321075,84.61538461538461,24.53996655518395,0.08333562731959093,0.12637969681324773,0.2669647508938771,0.14058505408062938,0.19967190129813153,0.15567319848293318,0.25786541272332336,0.17452978540373243,0,500,250,100,0.005,50,,,
250,328,47,281,81,3.4691358024691357,261,20,79.57317073170732,6.097560975609756,85.36585365853658,28.26310975609756,0.09715024507667483,0.129335797551396,0.27644735133625664,0.14711155378486065,0.19069971054211154,0.1561077120091067,0.2672419564927409,0.17009171141606608,0,500,250,100,0.005,50,,,
275,431,39,392,107,3.663551401869159,372,20,86.31090487238978,4.640371229698376,88.63109048723898,26.743677494199538,0.10017257113661265,0.12309275141874904,0.27273043257816937,0.14963768115942033,0.19243198954902557,0.15725887056471796,0.2664501901588454,0.16627761902223276,0,500,250,100,0.005,50,,,
300,502,36,466,123,3.7886178861788617,444,22,88.44621513944223,4.382470119521912,89.8406374501992,28.881374501992042,0.09975200540918006,0.12550700520235947,0.27513702634400855,0.14963002114164908,0.17781982242698538,0.16744186046511664,0.26921180292243785,0.1694597975132578,0,500,250,100,0.005,50,,,
325,608,34,574,149,3.8523489932885906,547,27,89.96710526315789,4.440789473684211,90.29605263157895,29.592310855263168,0.1198244615999989,0.12066460579059535,0.27339693935114984,0.1527323335605545,0.22873742331288283,0.14284406607755368,0.26772107810316015,0.14789661650316124,0,500,250,100,0.005,50,,,
350,773,27,746,190,3.9263157894736844,709,37,91.72056921086676,4.786545924967658,91.84993531694695,29.089586028460552,0.09742183133918045,0.12432237801519913,0.26830289699571813,0.143980518980519,0.20349002849002673,0.16322359288323562,0.26213677368933425,0.1647149423501538,0,500,250,100,0.005,50,,,
375,958,27,931,233,3.995708154506438,892,39,93.1106471816284,4.07098121085595,93.1106471816284,29.686325678496875,0.11667171062369236,0.12565477573529812,0.2815603949387896,0.15590561920349147,0.0,0.15962495042285596,0.2762966610465483,0.15962495042285596,0,500,250,100,0.005,50,,,
400,1235,29,1206,294,4.1020408163265305,1166,40,94.41295546558705,3.2388663967611335,94.41295546558705,29.24483805668017,0.12116881536496288,0.12701248924985545,0.2845561301476109,0.15754364089775544,0.0,0.15917462857203918,0.28034344393700206,0.15917462857203918,0,500,250,100,0.005,50,,,
425,1503,34,1469,355,4.138028169014085,1428,41,95.00998003992017,2.7278775781769795,95.00998003992017,30.023892215568868,0.12107823516454186,0.11759396706744063,0.27656282084048517,0.15896885377304454,0.0,0.15220252124451705,0.2732807564090589,0.15220252124451705,0,500,250,100,0.005,50,,,
450,1900,37,1863,446,4.177130044843049,1821,42,95.84210526315789,2.210526315789474,95.84210526315789,29.60977894736843,0.118293184722746,0.11736815059316694,0.27758618459168843,0.1602180339985215,0.0,0.1566470190182108,0.2749402037409568,0.1566470190182108,0,500,250,100,0.005,50,,,
475,2416,40,2376,563,4.220248667850799,2330,46,96.44039735099338,1.903973509933775,96.44039735099338,29.32935844370862,0.1143128232417723,0.11190097984263672,0.2741132560574701,0.1622122762148334,0.0,0.1576339997042663,0.2719468229460386,0.1576339997042663,0,500,250,100,0.005,50,,,
0,100,62,38,13,2.923076923076923,37,1,37.0,1.0,74.0,0.17925000000000002,-0.033382852292020454,-0.016891891891891858,0.15810810810810816,0.17500000000000002,0.1966216216216216,0.185,0.1585526315789474,0.19193548387096784,1,500,250,100,0.005,50,,,
25,95,50,45,15,3.0,37,8,38.94736842105263,8.421052631578947,72.63157894736842,5.2368421052631575,0.0034786324786325873,0.034355509355509434,0.20935550935550937,0.17499999999999993,0.20588942307692304,0.1888888888888889,0.20324786324786331,0.19976923076923073,1,500,250,100,0.005,50,,,
50,101,50,51,16,3.1875,43,8,42.57425742574257,7.920792079207921,74.25742574257426,10.001980198019803,0.04134025374855832,0.08040355677154581,0.2554035567715458,0.175,0.2085171568627451,0.1888888888888888,0.24279123414071518,0.20145098039215686,1,500,250,100,0.005,50,,,
75,112,50,62,19,3.263157894736842,54,8,48.214285714285715,7.142857142857143,76.78571428571429,14.383482142857149,0.03859974533106969,0.0800316764132552,0.2550316764132554,0.1750000000000002,0.2157894736842107,0.1888888888888888,0.2447050084889645,0.20610526315789482,1,500,250,100,0.005,50,,,
100,118,49,69,21,3.2857142857142856,61,8,51.69491525423729,6.779661016949152,77.96610169491525,19.055932203389848,0.045988903751907895,0.08565296132719374,0.26065296132719407,0.17500000000000032,0.21393324816352632,0.1888888888888888,0.25072218320230205,0.20473327945039416,1,500,250,100,0.005,50,,,
125,135,50,85,26,3.269230769230769,77,8,57.03703703703704,5.925925925925926,80.74074074074075,21.875740740740756,0.060788933497319037,0.08787718797735347,0.2628771879773539,0.1750000000000004,0.19658978174603206,0.1888888888888888,0.2546063938147795,0.19381746031746047,1,500,250,100,0.005,50,,,
150,151,52,99,30,3.3,91,8,60.264900662251655,5.298013245033113,82.11920529801324,24.918211920529824,0.0861310042429051,0.11207727455387953,0.28707727455388,0.17500000000000046,0.19889956205709358,0.17971418612757056,0.2780205250949806,0.1918895208520755,1,500,250,100,0.005,50,,,
175,186,55,131,40,3.275,122,9,65.59139784946237,4.838709677419355,83.87096774193549,24.129301075268835,0.10770689914799891,0.11890350058678989,0.2939035005867903,0.17500000000000043,0.18979073123926077,0.15898268398268395,0.2857345577983849,0.178027658650386,1,500,250,100,0.005,50,,,
200,220,57,163,50,3.26,150,13,68.18181818181819,5.909090909090909,84.54545454545455,25.16352272727273,0.09705387473594004,0.12811643963199604,0.2816851346186016,0.15356869498660558,0.18826066117461632,0.15067519545131486,0.27146725906512953,0.17441338432918949,1,500,250,100,0.005,50,,,
225,260,58,202,62,3.2580645161290325,189,13,72.6923076923077,5.0,86.15384615384616,26.641730769230765,0.1047250498310777,0.13206991026334028,0.2880093248310734,0.1559394145677331,0.19224755911484032,0.14821085032704892,0.27950977615075934,0.17478472631968164,1,500,250,100,0.005,50,,,
250,305,55,250,77,3.2467532467532467,237,13,77.70491803278688,4.262295081967213,88.19672131147541,28.606229508196716,0.10573975735665672,0.13795152602647154,0.2957894052786933,0.15783787925222176,0.20470686094252388,0.1525030313528496,0.2886159259253168,0.1828761685686601,1,500,250,100,0.005,50,,,
275,375,51,324,96,3.375,309,15,82.4,4.0,89.86666666666666,29.282333333333323,0.10765240831319597,0.13749280962456578,0.2922029545521018,0.15471014492753604,0.19550129502072514,0.15710459987397615,0.2858375466991127,0.17818513838591674,1,500,250,100,0.005,50,,,
300,426,45,381,111,3.4324324324324325,364,17,85.44600938967136,3.9906103286384975,90.61032863849765,32.15616197183098,0.12172437381895271,0.13679824598689475,0.2953823773138439,0.15858413132694918,0.1742782981938517,0.16112234580384238,0.28927851856902187,0.16755414475006916,1,500,250,100,0.005,50,,,
325,557,31,526,148,3.554054054054054,504,22,90.48473967684022,3.949730700179533,92.28007181328546,30.198877917414716,0.11201628264431684,0.13005389255388866,0.28943760699895266,0.159383714445064,0.18076630398820254,0.16779871457785583,0.283998090580349,0.17198180793603218,1,500,250,100,0.005,50,,,
350,670,25,645,177,3.6440677966101696,619,26,92.38805970149254,3.8805970149253732,92.53731343283582,31.31164179104477,0.13743371279586414,0.1292371722043203,0.29196454454707715,0.16272737234275686,0.2848901098901099,0.14367256971423656,0.2867549841171356,0.1493212713212715,1,500,250,100,0.005,50,,,
375,841,24,817,220,3.713636363636364,790,27,93.935790725327,3.2104637336504163,93.935790725327,31.425029726516048,0.13640639686502765,0.13071846594741776,0.2946861570427682,0.16396769109535042,0.0,0.15395981087470473,0.2903662077397324,0.15395981087470473,1,500,250,100,0.005,50,,,
