tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
0,100,52,48,16,3.0,42,6,42.0,6.0,63.0,3.0120000000000005,2.32948717948718,3.21904761904762,4.625714285714287,1.406666666666667,1.609047619047619,2.0867741935483877,4.223333333333334,1.8938461538461537,2,500,250,100,0.0003,,,,
50,79,31,48,13,3.6923076923076925,42,6,53.164556962025316,7.594936708860759,64.55696202531645,187.51658227848088,2.1471062618595793,2.9148459383753456,4.939159663865542,2.0243137254901966,2.5608061002178655,2.373244206773619,4.574803921568624,2.427697659709045,2,500,250,100,0.0003,,,,
100,121,48,73,18,4.055555555555555,61,12,50.413223140495866,9.917355371900827,61.98347107438016,233.82876033057826,1.8155352664597584,3.192885757235312,4.222942704106471,1.0300569468711582,1.891004243281473,1.8790681421083297,3.698084771410255,1.8825495049504966,2,500,250,100,0.0003,,,,
150,153,53,100,24,4.166666666666667,80,20,52.287581699346404,13.071895424836601,62.091503267973856,346.94960784313713,1.8262917828858574,4.61518708438919,5.0168714355278485,0.4016843511386591,2.3004431991849237,2.2545550133612187,4.0938340186500115,2.267542235764154,2,500,250,100,0.0003,,,,
200,180,68,112,28,4.0,92,20,51.111111111111114,11.11111111111111,63.333333333333336,433.9251984126987,1.6562551888514334,4.185630737964974,4.493699144716939,0.30806840675196545,1.8173425131216816,2.2204160349199347,3.746265084366051,2.090009895514618,2,500,250,100,0.0003,,,,
250,247,82,165,44,3.75,148,17,59.91902834008097,6.882591093117409,70.8502024291498,475.6949219201855,2.5882047374932466,4.903341507432742,5.1773998839052675,0.27405837647252485,2.4105293369930134,1.9237073358996712,4.672207122533409,2.0840023850401628,2,500,250,100,0.0003,,,,
300,272,99,173,46,3.760869565217391,154,19,56.61764705882353,6.985294117647059,69.48529411764706,591.0106144957991,2.462816512131133,4.789715701383049,4.9849101768563875,0.19519447547333857,2.1862627887355,1.8920359262693678,4.458872036242063,1.9960555241109297,2,500,250,100,0.0003,,,,
350,437,139,298,81,3.6790123456790123,282,16,64.53089244851259,3.6613272311212817,76.20137299771167,546.5634619156592,2.80543799516779,5.101440012412753,5.296757515678827,0.19531750326607472,2.605543184060874,1.992479762036497,5.022854696220425,2.217416701052635,2,500,250,100,0.0003,,,,
400,453,150,303,83,3.6506024096385543,288,15,63.57615894039735,3.3112582781456954,75.71743929359823,721.8717281614639,2.8632016366379203,5.048799454060834,5.233086182883041,0.18428672882220679,2.4839590622069996,1.9091984048471156,4.983145615850327,2.1199439792124064,2,500,250,100,0.0003,,,,
450,753,192,561,153,3.6666666666666665,544,17,72.24435590969456,2.257636122177955,81.40770252324037,626.2985164105487,3.2367250331227533,5.39432949829681,5.535281894191012,0.1409523958942025,2.4144958755818338,1.9783537569242842,5.371817363939594,2.135092330816841,2,500,250,100,0.0003,,,,
0,100,51,49,17,2.8823529411764706,43,6,43.0,6.0,67.0,2.5580000000000003,2.519727891156463,1.1145348837209315,3.9795348837209317,2.865,1.1150000000000002,1.508518518518519,3.843061224489796,1.3233333333333335,0,500,250,100,0.0009,,,,
50,87,28,59,18,3.2777777777777777,47,12,54.02298850574713,13.793103448275861,65.51724137931035,151.7555172413792,1.7857000427289529,2.038381309970792,4.065636211931577,2.027254901960785,1.3762745098039217,2.1370588235294123,3.6510501827849757,1.8653501400560228,0,500,250,100,0.0009,,,,
100,124,44,80,23,3.4782608695652173,59,21,47.58064516129032,16.93548387096774,59.67741935483871,210.4631451612901,1.4106194150927653,2.39140109005508,3.715367151727274,1.323966061672194,1.6282838283828387,1.7022055308979183,3.0876243655878155,1.6770049504950502,0,500,250,100,0.0009,,,,
150,159,50,109,30,3.6333333333333333,76,33,47.79874213836478,20.754716981132077,57.861635220125784,293.1105031446539,1.204733559050993,3.423027782637872,4.2086759681364825,0.7856481854986102,1.6233430723282702,2.1296222261259943,3.1723464559617156,1.9676128969107225,0,500,250,100,0.0009,,,,
200,193,68,125,35,3.5714285714285716,85,40,44.04145077720207,20.72538860103627,55.95854922279793,347.08085492227985,0.9838359710337929,3.4061629501330692,3.928086288767736,0.5219233386346668,1.8413774945281163,1.8608718541525755,2.838114144725154,1.8542781736913612,0,500,250,100,0.0009,,,,
250,235,79,156,46,3.391304347826087,111,45,47.234042553191486,19.148936170212767,59.148936170212764,396.7730106382984,0.6982481477451268,3.7518655059209793,4.090645961495194,0.3387804555742149,2.646567397718001,2.1254175955096177,3.0083770655564503,2.3101289178113236,0,500,250,100,0.0009,,,,
300,256,99,157,46,3.4130434782608696,110,47,42.96875,18.359375,57.03125,473.8564746093758,0.6273421601782996,3.7650208847025395,4.005992495288095,0.24097161058555572,2.7872554279092836,1.945420311752844,2.878884332351667,2.2515421721733673,0,500,250,100,0.0009,,,,
350,362,130,232,78,2.9743589743589745,193,39,53.31491712707182,10.773480662983426,67.12707182320442,483.6554972375698,0.8691783289881214,3.9873236406722388,4.315284213023345,0.3279605723511059,3.21873878732251,2.4990006827237594,3.645001359634477,2.7758230306463556,0,500,250,100,0.0009,,,,
400,386,159,227,76,2.986842105263158,193,34,50.0,8.808290155440414,65.5440414507772,604.764261658032,1.3011895040759414,3.9639359710366553,4.3366324463232075,0.37269647528655225,2.800060759862323,2.224552872592959,3.7429151643177168,2.4417256602417754,0,500,250,100,0.0009,,,,
450,652,225,427,143,2.986013986013986,371,56,56.90184049079755,8.588957055214724,69.78527607361963,511.1251610429453,2.089818192096822,4.558861787396006,4.808945623954776,0.25008383655877114,2.00483449927651,2.190594211213204,4.211062110853661,2.1212439187568384,0,500,250,100,0.0009,,,,
